"SUID","Assembly","interaction","name","Regulator Gene","Regulatory function","selected","shared interaction","shared name","Strength","Target Gene"
"168311","hg19","regulates","RFX4 regulates CABP1","RFX4","Metatargetome","false","regulates","RFX4 regulates CABP1","8","CABP1"
"168312","hg19","regulates","RFX4 regulates C5","RFX4","Metatargetome","false","regulates","RFX4 regulates C5","8","C5"
"168313","hg19","regulates","RFX4 regulates BSCL2","RFX4","Metatargetome","false","regulates","RFX4 regulates BSCL2","8","BSCL2"
"168314","hg19","regulates","RFX4 regulates BPTF","RFX4","Metatargetome","false","regulates","RFX4 regulates BPTF","8","BPTF"
"168315","hg19","regulates","RFX4 regulates ATP8B1","RFX4","Metatargetome","false","regulates","RFX4 regulates ATP8B1","8","ATP8B1"
"168316","hg19","regulates","RFX4 regulates ATL3","RFX4","Metatargetome","false","regulates","RFX4 regulates ATL3","8","ATL3"
"168317","hg19","regulates","RFX4 regulates ASL","RFX4","Metatargetome","false","regulates","RFX4 regulates ASL","8","ASL"
"168318","hg19","regulates","RFX4 regulates ARPC2","RFX4","Metatargetome","false","regulates","RFX4 regulates ARPC2","8","ARPC2"
"168319","hg19","regulates","RFX4 regulates AP2B1","RFX4","Metatargetome","false","regulates","RFX4 regulates AP2B1","8","AP2B1"
"168320","hg19","regulates","RFX4 regulates ANK3","RFX4","Metatargetome","false","regulates","RFX4 regulates ANK3","8","ANK3"
"168321","hg19","regulates","RFX4 regulates ANGPT1","RFX4","Metatargetome","false","regulates","RFX4 regulates ANGPT1","8","ANGPT1"
"168322","hg19","regulates","RFX4 regulates AKT2","RFX4","Metatargetome","false","regulates","RFX4 regulates AKT2","8","AKT2"
"168323","hg19","regulates","RFX4 regulates AKAP6","RFX4","Metatargetome","false","regulates","RFX4 regulates AKAP6","8","AKAP6"
"168324","hg19","regulates","RFX4 regulates AGPAT4","RFX4","Metatargetome","false","regulates","RFX4 regulates AGPAT4","8","AGPAT4"
"168325","hg19","regulates","RFX4 regulates ADK","RFX4","Metatargetome","false","regulates","RFX4 regulates ADK","8","ADK"
"168326","hg19","regulates","RFX4 regulates ADD1","RFX4","Metatargetome","false","regulates","RFX4 regulates ADD1","8","ADD1"
"168327","hg19","regulates","RFX4 regulates ADAP2","RFX4","Metatargetome","false","regulates","RFX4 regulates ADAP2","8","ADAP2"
"168328","hg19","regulates","RFX4 regulates ADAMTS5","RFX4","Metatargetome","false","regulates","RFX4 regulates ADAMTS5","8","ADAMTS5"
"168329","hg19","regulates","RFX4 regulates ACOX1","RFX4","Metatargetome","false","regulates","RFX4 regulates ACOX1","8","ACOX1"
"168330","hg19","regulates","RFX4 regulates ACOT7","RFX4","Metatargetome","false","regulates","RFX4 regulates ACOT7","8","ACOT7"
"168331","hg19","regulates","RFX4 regulates ABLIM3","RFX4","Metatargetome","false","regulates","RFX4 regulates ABLIM3","8","ABLIM3"
"168332","hg19","regulates","RFX4 regulates ABCA5","RFX4","Metatargetome","false","regulates","RFX4 regulates ABCA5","8","ABCA5"
"168333","hg19","regulates","RFX4 regulates ZFYVE9","RFX4","Metatargetome","false","regulates","RFX4 regulates ZFYVE9","9","ZFYVE9"
"168334","hg19","regulates","RFX4 regulates ZFHX3","RFX4","Metatargetome","false","regulates","RFX4 regulates ZFHX3","9","ZFHX3"
"168335","hg19","regulates","RFX4 regulates ZDHHC5","RFX4","Metatargetome","false","regulates","RFX4 regulates ZDHHC5","9","ZDHHC5"
"168336","hg19","regulates","RFX4 regulates VRK3","RFX4","Metatargetome","false","regulates","RFX4 regulates VRK3","9","VRK3"
"168337","hg19","regulates","RFX4 regulates VAMP2","RFX4","Metatargetome","false","regulates","RFX4 regulates VAMP2","9","VAMP2"
"168338","hg19","regulates","RFX4 regulates UGDH","RFX4","Metatargetome","false","regulates","RFX4 regulates UGDH","9","UGDH"
"168339","hg19","regulates","RFX4 regulates UBE2A","RFX4","Metatargetome","false","regulates","RFX4 regulates UBE2A","9","UBE2A"
"168340","hg19","regulates","RFX4 regulates TTN","RFX4","Metatargetome","false","regulates","RFX4 regulates TTN","9","TTN"
"168341","hg19","regulates","RFX4 regulates TRIB1","RFX4","Metatargetome","false","regulates","RFX4 regulates TRIB1","9","TRIB1"
"168342","hg19","regulates","RFX4 regulates TOX3","RFX4","Metatargetome","false","regulates","RFX4 regulates TOX3","9","TOX3"
"168343","hg19","regulates","RFX4 regulates TOP2A","RFX4","Metatargetome","false","regulates","RFX4 regulates TOP2A","9","TOP2A"
"168344","hg19","regulates","RFX4 regulates TIA1","RFX4","Metatargetome","false","regulates","RFX4 regulates TIA1","9","TIA1"
"168345","hg19","regulates","RFX4 regulates TBC1D4","RFX4","Metatargetome","false","regulates","RFX4 regulates TBC1D4","9","TBC1D4"
"168346","hg19","regulates","RFX4 regulates SYBU","RFX4","Metatargetome","false","regulates","RFX4 regulates SYBU","9","SYBU"
"168347","hg19","regulates","RFX4 regulates STMN1","RFX4","Metatargetome","false","regulates","RFX4 regulates STMN1","9","STMN1"
"168348","hg19","regulates","RFX4 regulates SQLE","RFX4","Metatargetome","false","regulates","RFX4 regulates SQLE","9","SQLE"
"168349","hg19","regulates","RFX4 regulates SP3","RFX4","Metatargetome","false","regulates","RFX4 regulates SP3","9","SP3"
"168350","hg19","regulates","RFX4 regulates SOX3","RFX4","Metatargetome","false","regulates","RFX4 regulates SOX3","9","SOX3"
"168351","hg19","regulates","RFX4 regulates SNRPB2","RFX4","Metatargetome","false","regulates","RFX4 regulates SNRPB2","9","SNRPB2"
"168352","hg19","regulates","RFX4 regulates SMAD6","RFX4","Metatargetome","false","regulates","RFX4 regulates SMAD6","9","SMAD6"
"168353","hg19","regulates","RFX4 regulates SLITRK1","RFX4","Metatargetome","false","regulates","RFX4 regulates SLITRK1","9","SLITRK1"
"168354","hg19","regulates","RFX4 regulates SLC9A1","RFX4","Metatargetome","false","regulates","RFX4 regulates SLC9A1","9","SLC9A1"
"168355","hg19","regulates","RFX4 regulates SLC20A2","RFX4","Metatargetome","false","regulates","RFX4 regulates SLC20A2","9","SLC20A2"
"168356","hg19","regulates","RFX4 regulates SLC12A5","RFX4","Metatargetome","false","regulates","RFX4 regulates SLC12A5","9","SLC12A5"
"168357","hg19","regulates","RFX4 regulates SIX3","RFX4","Metatargetome","false","regulates","RFX4 regulates SIX3","9","SIX3"
"168358","hg19","regulates","RFX4 regulates SIX1","RFX4","Metatargetome","false","regulates","RFX4 regulates SIX1","9","SIX1"
"168359","hg19","regulates","RFX4 regulates SHC3","RFX4","Metatargetome","false","regulates","RFX4 regulates SHC3","9","SHC3"
"168360","hg19","regulates","RFX4 regulates SF3A3","RFX4","Metatargetome","false","regulates","RFX4 regulates SF3A3","9","SF3A3"
"168361","hg19","regulates","RFX4 regulates SEMA3A","RFX4","Metatargetome","false","regulates","RFX4 regulates SEMA3A","9","SEMA3A"
"168362","hg19","regulates","RFX4 regulates SEC61B","RFX4","Metatargetome","false","regulates","RFX4 regulates SEC61B","9","SEC61B"
"168363","hg19","regulates","RFX4 regulates SAR1A","RFX4","Metatargetome","false","regulates","RFX4 regulates SAR1A","9","SAR1A"
"168364","hg19","regulates","RFX4 regulates RGS6","RFX4","Metatargetome","false","regulates","RFX4 regulates RGS6","9","RGS6"
"168365","hg19","regulates","RFX4 regulates RFX1","RFX4","Metatargetome","false","regulates","RFX4 regulates RFX1","9","RFX1"
"168366","hg19","regulates","RFX4 regulates REST","RFX4","Metatargetome","false","regulates","RFX4 regulates REST","9","REST"
"168367","hg19","regulates","RFX4 regulates RBM24","RFX4","Metatargetome","false","regulates","RFX4 regulates RBM24","9","RBM24"
"168368","hg19","regulates","RFX4 regulates RBM12","RFX4","Metatargetome","false","regulates","RFX4 regulates RBM12","9","RBM12"
"168369","hg19","regulates","RFX4 regulates RAP2A","RFX4","Metatargetome","false","regulates","RFX4 regulates RAP2A","9","RAP2A"
"168370","hg19","regulates","RFX4 regulates RABEPK","RFX4","Metatargetome","false","regulates","RFX4 regulates RABEPK","9","RABEPK"
"168371","hg19","regulates","RFX4 regulates PTPRS","RFX4","Metatargetome","false","regulates","RFX4 regulates PTPRS","9","PTPRS"
"168372","hg19","regulates","RFX4 regulates PTPN13","RFX4","Metatargetome","false","regulates","RFX4 regulates PTPN13","9","PTPN13"
"168373","hg19","regulates","RFX4 regulates PRPS2","RFX4","Metatargetome","false","regulates","RFX4 regulates PRPS2","9","PRPS2"
"168374","hg19","regulates","RFX4 regulates PRDM1","RFX4","Metatargetome","false","regulates","RFX4 regulates PRDM1","9","PRDM1"
"168375","hg19","regulates","RFX4 regulates PPM1B","RFX4","Metatargetome","false","regulates","RFX4 regulates PPM1B","9","PPM1B"
"168376","hg19","regulates","RFX4 regulates POU3F2","RFX4","Metatargetome","false","regulates","RFX4 regulates POU3F2","9","POU3F2"
"168377","hg19","regulates","RFX4 regulates POLR2A","RFX4","Metatargetome","false","regulates","RFX4 regulates POLR2A","9","POLR2A"
"168378","hg19","regulates","RFX4 regulates PHC1","RFX4","Metatargetome","false","regulates","RFX4 regulates PHC1","9","PHC1"
"168379","hg19","regulates","RFX4 regulates PDGFC","RFX4","Metatargetome","false","regulates","RFX4 regulates PDGFC","9","PDGFC"
"168380","hg19","regulates","RFX4 regulates PCDH10","RFX4","Metatargetome","false","regulates","RFX4 regulates PCDH10","9","PCDH10"
"168381","hg19","regulates","RFX4 regulates OSBPL2","RFX4","Metatargetome","false","regulates","RFX4 regulates OSBPL2","9","OSBPL2"
"168382","hg19","regulates","RFX4 regulates OPTN","RFX4","Metatargetome","false","regulates","RFX4 regulates OPTN","9","OPTN"
"168383","hg19","regulates","RFX4 regulates OPCML","RFX4","Metatargetome","false","regulates","RFX4 regulates OPCML","9","OPCML"
"168384","hg19","regulates","RFX4 regulates OGT","RFX4","Metatargetome","false","regulates","RFX4 regulates OGT","9","OGT"
"168385","hg19","regulates","RFX4 regulates NLGN2","RFX4","Metatargetome","false","regulates","RFX4 regulates NLGN2","9","NLGN2"
"168386","hg19","regulates","RFX4 regulates NGFRAP1","RFX4","Metatargetome","false","regulates","RFX4 regulates NGFRAP1","9","NGFRAP1"
"168387","hg19","regulates","RFX4 regulates NFIB","RFX4","Metatargetome","false","regulates","RFX4 regulates NFIB","9","NFIB"
"168388","hg19","regulates","RFX4 regulates NFE2L1","RFX4","Metatargetome","false","regulates","RFX4 regulates NFE2L1","9","NFE2L1"
"168389","hg19","regulates","RFX4 regulates NDUFA9","RFX4","Metatargetome","false","regulates","RFX4 regulates NDUFA9","9","NDUFA9"
"168390","hg19","regulates","RFX4 regulates MRS2","RFX4","Metatargetome","false","regulates","RFX4 regulates MRS2","9","MRS2"
"168391","hg19","regulates","RFX4 regulates MMP14","RFX4","Metatargetome","false","regulates","RFX4 regulates MMP14","9","MMP14"
"168392","hg19","regulates","RFX4 regulates MMD","RFX4","Metatargetome","false","regulates","RFX4 regulates MMD","9","MMD"
"168393","hg19","regulates","RFX4 regulates MATN2","RFX4","Metatargetome","false","regulates","RFX4 regulates MATN2","9","MATN2"
"168394","hg19","regulates","RFX4 regulates LRP4","RFX4","Metatargetome","false","regulates","RFX4 regulates LRP4","9","LRP4"
"168395","hg19","regulates","RFX4 regulates L3MBTL3","RFX4","Metatargetome","false","regulates","RFX4 regulates L3MBTL3","9","L3MBTL3"
"168396","hg19","regulates","RFX4 regulates KIAA1462","RFX4","Metatargetome","false","regulates","RFX4 regulates KIAA1462","9","KIAA1462"
"168397","hg19","regulates","RFX4 regulates KIAA1267","RFX4","Metatargetome","false","regulates","RFX4 regulates KIAA1267","9","KIAA1267"
"168398","hg19","regulates","RFX4 regulates KIAA0195","RFX4","Metatargetome","false","regulates","RFX4 regulates KIAA0195","9","KIAA0195"
"168399","hg19","regulates","RFX4 regulates ITGB1","RFX4","Metatargetome","false","regulates","RFX4 regulates ITGB1","9","ITGB1"
"168400","hg19","regulates","RFX4 regulates IRX3","RFX4","Metatargetome","false","regulates","RFX4 regulates IRX3","9","IRX3"
"168401","hg19","regulates","RFX4 regulates IQSEC1","RFX4","Metatargetome","false","regulates","RFX4 regulates IQSEC1","9","IQSEC1"
"168402","hg19","regulates","RFX4 regulates IL7R","RFX4","Metatargetome","false","regulates","RFX4 regulates IL7R","9","IL7R"
"168403","hg19","regulates","RFX4 regulates IGFBP5","RFX4","Metatargetome","false","regulates","RFX4 regulates IGFBP5","9","IGFBP5"
"168404","hg19","regulates","RFX4 regulates IFNGR1","RFX4","Metatargetome","false","regulates","RFX4 regulates IFNGR1","9","IFNGR1"
"168405","hg19","regulates","RFX4 regulates HSPH1","RFX4","Metatargetome","false","regulates","RFX4 regulates HSPH1","9","HSPH1"
"168406","hg19","regulates","RFX4 regulates HSP90AA1","RFX4","Metatargetome","false","regulates","RFX4 regulates HSP90AA1","9","HSP90AA1"
"168407","hg19","regulates","RFX4 regulates HS3ST1","RFX4","Metatargetome","false","regulates","RFX4 regulates HS3ST1","9","HS3ST1"
"168408","hg19","regulates","RFX4 regulates HPCAL1","RFX4","Metatargetome","false","regulates","RFX4 regulates HPCAL1","9","HPCAL1"
"168409","hg19","regulates","RFX4 regulates HECTD1","RFX4","Metatargetome","false","regulates","RFX4 regulates HECTD1","9","HECTD1"
"168410","hg19","regulates","RFX4 regulates HDGF","RFX4","Metatargetome","false","regulates","RFX4 regulates HDGF","9","HDGF"
"168411","hg19","regulates","RFX4 regulates HAPLN1","RFX4","Metatargetome","false","regulates","RFX4 regulates HAPLN1","9","HAPLN1"
"168412","hg19","regulates","RFX4 regulates GSG1","RFX4","Metatargetome","false","regulates","RFX4 regulates GSG1","9","GSG1"
"168413","hg19","regulates","RFX4 regulates GRIK2","RFX4","Metatargetome","false","regulates","RFX4 regulates GRIK2","9","GRIK2"
"168414","hg19","regulates","RFX4 regulates GRID2","RFX4","Metatargetome","false","regulates","RFX4 regulates GRID2","9","GRID2"
"168415","hg19","regulates","RFX4 regulates GNL1","RFX4","Metatargetome","false","regulates","RFX4 regulates GNL1","9","GNL1"
"168416","hg19","regulates","RFX4 regulates GNB1","RFX4","Metatargetome","false","regulates","RFX4 regulates GNB1","9","GNB1"
"168417","hg19","regulates","RFX4 regulates GLRA2","RFX4","Metatargetome","false","regulates","RFX4 regulates GLRA2","9","GLRA2"
"168418","hg19","regulates","RFX4 regulates GFPT2","RFX4","Metatargetome","false","regulates","RFX4 regulates GFPT2","9","GFPT2"
"168419","hg19","regulates","RFX4 regulates GDI2","RFX4","Metatargetome","false","regulates","RFX4 regulates GDI2","9","GDI2"
"168420","hg19","regulates","RFX4 regulates GALNT6","RFX4","Metatargetome","false","regulates","RFX4 regulates GALNT6","9","GALNT6"
"168421","hg19","regulates","RFX4 regulates GALK2","RFX4","Metatargetome","false","regulates","RFX4 regulates GALK2","9","GALK2"
"168422","hg19","regulates","RFX4 regulates FZD9","RFX4","Metatargetome","false","regulates","RFX4 regulates FZD9","9","FZD9"
"168423","hg19","regulates","RFX4 regulates FXYD7","RFX4","Metatargetome","false","regulates","RFX4 regulates FXYD7","9","FXYD7"
"168424","hg19","regulates","RFX4 regulates FAM38A","RFX4","Metatargetome","false","regulates","RFX4 regulates FAM38A","9","FAM38A"
"168425","hg19","regulates","RFX4 regulates EXT1","RFX4","Metatargetome","false","regulates","RFX4 regulates EXT1","9","EXT1"
"168426","hg19","regulates","RFX4 regulates ERRFI1","RFX4","Metatargetome","false","regulates","RFX4 regulates ERRFI1","9","ERRFI1"
"168427","hg19","regulates","RFX4 regulates EPS15","RFX4","Metatargetome","false","regulates","RFX4 regulates EPS15","9","EPS15"
"168428","hg19","regulates","RFX4 regulates ELF1","RFX4","Metatargetome","false","regulates","RFX4 regulates ELF1","9","ELF1"
"168429","hg19","regulates","RFX4 regulates EEF2","RFX4","Metatargetome","false","regulates","RFX4 regulates EEF2","9","EEF2"
"168430","hg19","regulates","RFX4 regulates ECE2","RFX4","Metatargetome","false","regulates","RFX4 regulates ECE2","9","ECE2"
"168431","hg19","regulates","RFX4 regulates DYRK2","RFX4","Metatargetome","false","regulates","RFX4 regulates DYRK2","9","DYRK2"
"168432","hg19","regulates","RFX4 regulates DPEP2","RFX4","Metatargetome","false","regulates","RFX4 regulates DPEP2","9","DPEP2"
"168433","hg19","regulates","RFX4 regulates DNM1","RFX4","Metatargetome","false","regulates","RFX4 regulates DNM1","9","DNM1"
"168434","hg19","regulates","RFX4 regulates DNAH7","RFX4","Metatargetome","false","regulates","RFX4 regulates DNAH7","9","DNAH7"
"168435","hg19","regulates","RFX4 regulates DDX17","RFX4","Metatargetome","false","regulates","RFX4 regulates DDX17","9","DDX17"
"168436","hg19","regulates","RFX4 regulates CYLD","RFX4","Metatargetome","false","regulates","RFX4 regulates CYLD","9","CYLD"
"168437","hg19","regulates","RFX4 regulates CRYZ","RFX4","Metatargetome","false","regulates","RFX4 regulates CRYZ","9","CRYZ"
"168438","hg19","regulates","RFX4 regulates CLPX","RFX4","Metatargetome","false","regulates","RFX4 regulates CLPX","9","CLPX"
"168439","hg19","regulates","RFX4 regulates CKB","RFX4","Metatargetome","false","regulates","RFX4 regulates CKB","9","CKB"
"168440","hg19","regulates","RFX4 regulates CHST8","RFX4","Metatargetome","false","regulates","RFX4 regulates CHST8","9","CHST8"
"168441","hg19","regulates","RFX4 regulates CHST1","RFX4","Metatargetome","false","regulates","RFX4 regulates CHST1","9","CHST1"
"168442","hg19","regulates","RFX4 regulates CHRM5","RFX4","Metatargetome","false","regulates","RFX4 regulates CHRM5","9","CHRM5"
"168443","hg19","regulates","RFX4 regulates CETN1","RFX4","Metatargetome","false","regulates","RFX4 regulates CETN1","9","CETN1"
"168444","hg19","regulates","RFX4 regulates CDKN1B","RFX4","Metatargetome","false","regulates","RFX4 regulates CDKN1B","9","CDKN1B"
"168445","hg19","regulates","RFX4 regulates CDK5R1","RFX4","Metatargetome","false","regulates","RFX4 regulates CDK5R1","9","CDK5R1"
"168446","hg19","regulates","RFX4 regulates CDCA7","RFX4","Metatargetome","false","regulates","RFX4 regulates CDCA7","9","CDCA7"
"168447","hg19","regulates","RFX4 regulates CDC42EP3","RFX4","Metatargetome","false","regulates","RFX4 regulates CDC42EP3","9","CDC42EP3"
"168448","hg19","regulates","RFX4 regulates CD59","RFX4","Metatargetome","false","regulates","RFX4 regulates CD59","9","CD59"
